channel	osName	FxVer	surveyName	datestamp	score	N
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-06	3.27777777777778	18
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-07	4.10526315789474	19
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-08	3.77777777777778	9
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-09	5	8
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-10	2.66666666666667	6
release	Windows_NT	v52	heartbeat-by-user-first-impression	2017-07-11	4.42857142857143	7
release	Windows_NT	v52	new-users-targetting-test-1	2017-06-21	1	1
release	Windows_NT	v52	perf1	2017-04-03	4.3	10
release	Windows_NT	v52	perf1	2017-04-04	4.1	270
release	Windows_NT	v52	perf1	2017-04-05	4.125	64
release	Windows_NT	v52	perf1	2017-04-06	4.53488372093023	43
release	Windows_NT	v52	perf1	2017-04-07	4.10526315789474	38
release	Windows_NT	v52	perf1	2017-04-08	4.3	40
release	Windows_NT	v52	perf1	2017-04-09	4.15789473684211	19
release	Windows_NT	v52	perf1	2017-04-10	3.84615384615385	26
release	Windows_NT	v52	perf1	2017-04-11	4.0625	96
release	Windows_NT	v52	perf1	2017-04-12	3.95192307692308	104
release	Windows_NT	v52	perf1	2017-04-13	4.27868852459016	61
release	Windows_NT	v52	perf1	2017-04-14	4.73333333333333	30
release	Windows_NT	v52	perf1	2017-04-15	3.86842105263158	38
release	Windows_NT	v52	perf1	2017-04-16	4.16666666666667	24
release	Windows_NT	v52	perf1	2017-04-17	3.80769230769231	26
release	Windows_NT	v52	perf1	2017-04-18	4.06666666666667	30
release	Windows_NT	v52	perf1	2017-04-19	4.11538461538461	26
release	Windows_NT	v52	perf1	2017-04-20	4.41176470588235	17
release	Windows_NT	v52	perf1	2017-04-21	4.81818181818182	11
release	Windows_NT	v52	perf1	2017-04-22	3.46153846153846	13
release	Windows_NT	v52	perf1	2017-04-23	4.08333333333333	12
release	Windows_NT	v52	perf1	2017-04-24	3.76923076923077	13
release	Windows_NT	v52	perf1	2017-04-25	4.6	10
release	Windows_NT	v52	perf1	2017-04-27	3.42857142857143	7
release	Windows_NT	v52	perf1	2017-04-28	4.5	2
release	Windows_NT	v52	perf1	2017-04-29	5	1
release	Windows_NT	v52	perf1	2017-04-30	4.33333333333333	3
release	Windows_NT	v52	perf1	2017-05-01	1	1
release	Windows_NT	v52	perf1	2017-05-02	4.66666666666667	3
release	Windows_NT	v52	perf1	2017-05-03	3.33333333333333	3
release	Windows_NT	v52	perf1	2017-05-04	3.66666666666667	3
release	Windows_NT	v52	perf1	2017-05-05	2	1
release	Windows_NT	v52	perf1	2017-05-07	4	1
release	Windows_NT	v52	perf1	2017-05-08	1	2
release	Windows_NT	v52	perf1	2017-05-09	1	1
release	Windows_NT	v52	perf1	2017-05-10	3	2
release	Windows_NT	v52	perf1	2017-05-13	4	1
release	Windows_NT	v52	perf1	2017-05-15	1	1
release	Windows_NT	v52	perf1	2017-05-16	1	1
release	Windows_NT	v52	perf1	2017-05-17	4.5	2
release	Windows_NT	v52	perf1	2017-05-19	5	1
release	Windows_NT	v52	perf1	2017-05-20	5	1
release	Windows_NT	v52	perf2	2017-04-03	4.1	10
release	Windows_NT	v52	perf2	2017-04-04	4.2	295
release	Windows_NT	v52	perf2	2017-04-05	4.16666666666667	90
release	Windows_NT	v52	perf2	2017-04-06	4.3125	48
release	Windows_NT	v52	perf2	2017-04-07	4.12903225806452	31
release	Windows_NT	v52	perf2	2017-04-08	3.71428571428571	21
release	Windows_NT	v52	perf2	2017-04-09	4.1304347826087	23
release	Windows_NT	v52	perf2	2017-04-10	4.64285714285714	28
release	Windows_NT	v52	perf2	2017-04-11	4.21153846153846	104
release	Windows_NT	v52	perf2	2017-04-12	4.22935779816514	109
release	Windows_NT	v52	perf2	2017-04-13	3.98076923076923	52
release	Windows_NT	v52	perf2	2017-04-14	3.92592592592593	27
release	Windows_NT	v52	perf2	2017-04-15	4.42857142857143	21
release	Windows_NT	v52	perf2	2017-04-16	4.24	25
release	Windows_NT	v52	perf2	2017-04-17	4.68421052631579	38
release	Windows_NT	v52	perf2	2017-04-18	4.1	30
release	Windows_NT	v52	perf2	2017-04-19	3.8974358974359	39
release	Windows_NT	v52	perf2	2017-04-20	4.54545454545455	22
release	Windows_NT	v52	perf2	2017-04-21	4.83333333333333	12
release	Windows_NT	v52	perf2	2017-04-22	4.69230769230769	13
release	Windows_NT	v52	perf2	2017-04-23	3.81818181818182	11
release	Windows_NT	v52	perf2	2017-04-24	4.30769230769231	13
release	Windows_NT	v52	perf2	2017-04-25	5	3
release	Windows_NT	v52	perf2	2017-04-26	4.375	8
release	Windows_NT	v52	perf2	2017-04-27	3.4	5
release	Windows_NT	v52	perf2	2017-04-28	5	3
release	Windows_NT	v52	perf2	2017-04-29	1	1
release	Windows_NT	v52	perf2	2017-04-30	4	4
release	Windows_NT	v52	perf2	2017-05-01	5	2
release	Windows_NT	v52	perf2	2017-05-02	4.66666666666667	3
release	Windows_NT	v52	perf2	2017-05-04	5	2
release	Windows_NT	v52	perf2	2017-05-06	3.33333333333333	3
release	Windows_NT	v52	perf2	2017-05-07	5	1
release	Windows_NT	v52	perf2	2017-05-09	3	2
release	Windows_NT	v52	perf2	2017-05-10	5	1
release	Windows_NT	v52	perf2	2017-05-11	1	1
release	Windows_NT	v52	perf2	2017-05-13	3	2
release	Windows_NT	v52	perf2	2017-05-16	5	1
release	Windows_NT	v52	perf2	2017-05-18	5	1
release	Windows_NT	v52	perf2	2017-05-19	3.33333333333333	3
release	Windows_NT	v52	perf2	2017-05-21	3	2
release	Windows_NT	v52	perf3	2017-04-03	4.77777777777778	9
release	Windows_NT	v52	perf3	2017-04-04	4.10035842293907	279
release	Windows_NT	v52	perf3	2017-04-05	4.35384615384615	65
release	Windows_NT	v52	perf3	2017-04-06	4.05263157894737	38
release	Windows_NT	v52	perf3	2017-04-07	4.1875	32
release	Windows_NT	v52	perf3	2017-04-08	4.1	30
release	Windows_NT	v52	perf3	2017-04-09	4.625	32
release	Windows_NT	v52	perf3	2017-04-10	4.52631578947368	19
release	Windows_NT	v52	perf3	2017-04-11	4.20388349514563	103
release	Windows_NT	v52	perf3	2017-04-12	4.14876033057851	121
release	Windows_NT	v52	perf3	2017-04-13	4.21621621621622	37
release	Windows_NT	v52	perf3	2017-04-14	3.69230769230769	26
release	Windows_NT	v52	perf3	2017-04-15	4.3448275862069	29
release	Windows_NT	v52	perf3	2017-04-16	4.42857142857143	21
release	Windows_NT	v52	perf3	2017-04-17	4.30434782608696	23
release	Windows_NT	v52	perf3	2017-04-18	3.6969696969697	33
release	Windows_NT	v52	perf3	2017-04-19	4.2	25
release	Windows_NT	v52	perf3	2017-04-20	4.5	24
release	Windows_NT	v52	perf3	2017-04-21	4.35	20
release	Windows_NT	v52	perf3	2017-04-22	4	8
release	Windows_NT	v52	perf3	2017-04-23	4.07142857142857	14
release	Windows_NT	v52	perf3	2017-04-24	4.11111111111111	18
release	Windows_NT	v52	perf3	2017-04-25	4.125	8
release	Windows_NT	v52	perf3	2017-04-26	3.33333333333333	3
release	Windows_NT	v52	perf3	2017-04-27	4.16666666666667	6
release	Windows_NT	v52	perf3	2017-04-28	5	1
release	Windows_NT	v52	perf3	2017-04-29	3.6	5
release	Windows_NT	v52	perf3	2017-04-30	3.66666666666667	3
release	Windows_NT	v52	perf3	2017-05-01	2.5	2
release	Windows_NT	v52	perf3	2017-05-03	5	1
release	Windows_NT	v52	perf3	2017-05-04	1	1
release	Windows_NT	v52	perf3	2017-05-05	1	1
release	Windows_NT	v52	perf3	2017-05-06	3	2
release	Windows_NT	v52	perf3	2017-05-07	3.33333333333333	3
release	Windows_NT	v52	perf3	2017-05-08	3.25	4
release	Windows_NT	v52	perf3	2017-05-09	3	1
release	Windows_NT	v52	perf3	2017-05-10	4.33333333333333	3
release	Windows_NT	v52	perf3	2017-05-11	3	2
release	Windows_NT	v52	perf3	2017-05-12	5	1
release	Windows_NT	v52	perf3	2017-05-13	5	1
release	Windows_NT	v52	perf3	2017-05-14	4	1
release	Windows_NT	v52	perf3	2017-05-15	2	1
release	Windows_NT	v52	perf3	2017-05-16	5	1
release	Windows_NT	v52	perf3	2017-05-17	5	1
release	Windows_NT	v52	perf3	2017-05-19	4	2
release	Windows_NT	v52	perf3	2017-05-22	3	2
release	Windows_NT	v52	slow1	2017-04-03	3.22222222222222	9
release	Windows_NT	v52	slow1	2017-04-04	4.24232081911263	293
release	Windows_NT	v52	slow1	2017-04-05	3.9047619047619	63
release	Windows_NT	v52	slow1	2017-04-06	4.26829268292683	41
release	Windows_NT	v52	slow1	2017-04-07	4.06818181818182	44
release	Windows_NT	v52	slow1	2017-04-08	4.33333333333333	30
release	Windows_NT	v52	slow1	2017-04-09	4.25	24
release	Windows_NT	v52	slow1	2017-04-10	3.76470588235294	17
release	Windows_NT	v52	slow1	2017-04-11	4.13861386138614	101
release	Windows_NT	v52	slow1	2017-04-12	4.10679611650485	103
release	Windows_NT	v52	slow1	2017-04-13	4.14035087719298	57
release	Windows_NT	v52	slow1	2017-04-14	4.27027027027027	37
release	Windows_NT	v52	slow1	2017-04-15	4.34615384615385	26
release	Windows_NT	v52	slow1	2017-04-16	4.58333333333333	24
release	Windows_NT	v52	slow1	2017-04-17	4.09756097560976	41
release	Windows_NT	v52	slow1	2017-04-18	4.02564102564103	39
release	Windows_NT	v52	slow1	2017-04-19	3.56756756756757	37
release	Windows_NT	v52	slow1	2017-04-20	4	13
release	Windows_NT	v52	slow1	2017-04-21	4.35714285714286	14
release	Windows_NT	v52	slow1	2017-04-22	4.21428571428571	14
release	Windows_NT	v52	slow1	2017-04-23	4.8	10
release	Windows_NT	v52	slow1	2017-04-24	4.44444444444444	9
release	Windows_NT	v52	slow1	2017-04-25	4.75	8
release	Windows_NT	v52	slow1	2017-04-26	4.66666666666667	3
release	Windows_NT	v52	slow1	2017-04-27	4.75	4
release	Windows_NT	v52	slow1	2017-04-28	5	1
release	Windows_NT	v52	slow1	2017-04-30	4.66666666666667	3
release	Windows_NT	v52	slow1	2017-05-01	3	5
release	Windows_NT	v52	slow1	2017-05-02	5	2
release	Windows_NT	v52	slow1	2017-05-03	3.66666666666667	3
release	Windows_NT	v52	slow1	2017-05-04	3	1
release	Windows_NT	v52	slow1	2017-05-05	4.5	2
release	Windows_NT	v52	slow1	2017-05-06	5	1
release	Windows_NT	v52	slow1	2017-05-08	4	4
release	Windows_NT	v52	slow1	2017-05-09	3	1
release	Windows_NT	v52	slow1	2017-05-10	4	2
release	Windows_NT	v52	slow1	2017-05-11	3.66666666666667	3
release	Windows_NT	v52	slow1	2017-05-12	4.5	2
release	Windows_NT	v52	slow1	2017-05-14	2.5	2
release	Windows_NT	v52	slow1	2017-05-16	4.5	4
release	Windows_NT	v52	slow1	2017-05-17	1	1
release	Windows_NT	v52	slow1	2017-05-18	5	2
release	Windows_NT	v52	slow1	2017-05-19	5	2
release	Windows_NT	v52	slow1	2017-05-20	1	1
release	Windows_NT	v52	slow1	2017-05-21	5	1
release	Windows_NT	v52	slow1	2017-05-22	5	1
release	Windows_NT	v52	slow2	2017-02-01	5	1
release	Windows_NT	v52	slow2	2017-04-03	4	8
release	Windows_NT	v52	slow2	2017-04-04	4.15555555555556	270
release	Windows_NT	v52	slow2	2017-04-05	4.35616438356164	73
release	Windows_NT	v52	slow2	2017-04-06	4.18	50
release	Windows_NT	v52	slow2	2017-04-07	4	29
release	Windows_NT	v52	slow2	2017-04-08	4.05263157894737	19
release	Windows_NT	v52	slow2	2017-04-09	4.25	16
release	Windows_NT	v52	slow2	2017-04-10	3.89473684210526	19
release	Windows_NT	v52	slow2	2017-04-11	4.33333333333333	96
release	Windows_NT	v52	slow2	2017-04-12	4.15789473684211	114
release	Windows_NT	v52	slow2	2017-04-13	3.90243902439024	41
release	Windows_NT	v52	slow2	2017-04-14	3.83870967741935	31
release	Windows_NT	v52	slow2	2017-04-15	3.93333333333333	30
release	Windows_NT	v52	slow2	2017-04-16	4.41176470588235	34
release	Windows_NT	v52	slow2	2017-04-17	3.96875	32
release	Windows_NT	v52	slow2	2017-04-18	4	28
release	Windows_NT	v52	slow2	2017-04-19	4.1875	32
release	Windows_NT	v52	slow2	2017-04-20	4.63636363636364	11
release	Windows_NT	v52	slow2	2017-04-21	4.47368421052632	19
release	Windows_NT	v52	slow2	2017-04-22	3.5	8
release	Windows_NT	v52	slow2	2017-04-23	4.07692307692308	13
release	Windows_NT	v52	slow2	2017-04-24	4.15384615384615	13
release	Windows_NT	v52	slow2	2017-04-25	3.57142857142857	7
release	Windows_NT	v52	slow2	2017-04-26	4	4
release	Windows_NT	v52	slow2	2017-04-27	3.9	10
release	Windows_NT	v52	slow2	2017-04-28	4.14285714285714	7
release	Windows_NT	v52	slow2	2017-04-29	3.33333333333333	3
release	Windows_NT	v52	slow2	2017-04-30	4.5	2
release	Windows_NT	v52	slow2	2017-05-01	4	2
release	Windows_NT	v52	slow2	2017-05-02	4	5
release	Windows_NT	v52	slow2	2017-05-03	4	4
release	Windows_NT	v52	slow2	2017-05-04	1	1
release	Windows_NT	v52	slow2	2017-05-05	4.66666666666667	3
release	Windows_NT	v52	slow2	2017-05-06	3	1
release	Windows_NT	v52	slow2	2017-05-07	1	1
release	Windows_NT	v52	slow2	2017-05-08	3	2
release	Windows_NT	v52	slow2	2017-05-09	5	2
release	Windows_NT	v52	slow2	2017-05-10	5	1
release	Windows_NT	v52	slow2	2017-05-11	4.5	2
release	Windows_NT	v52	slow2	2017-05-12	1	1
release	Windows_NT	v52	slow2	2017-05-13	1	1
release	Windows_NT	v52	slow2	2017-05-15	5	2
release	Windows_NT	v52	slow2	2017-05-17	4.5	2
release	Windows_NT	v52	slow2	2017-05-18	5	2
release	Windows_NT	v52	slow2	2017-05-20	4	1
release	Windows_NT	v52	slow2	2017-05-22	3.66666666666667	3
release	Windows_NT	v52	slow2	2017-05-23	3	1
release	Windows_NT	v52	tel-exp-1	2017-03-02	3	1
release	Windows_NT	v52	tel-exp-2	2017-05-07	5	1
release	Windows_NT	v52	tel-exp-2	2017-05-08	4.36363636363636	22
release	Windows_NT	v52	tel-exp-2	2017-05-09	4.08571428571429	35
release	Windows_NT	v52	tel-exp-2	2017-05-10	2.85714285714286	28
release	Windows_NT	v52	tel-exp-2	2017-05-11	4.4	30
release	Windows_NT	v52	tel-exp-2	2017-05-12	3.55	20
release	Windows_NT	v52	tel-exp-2	2017-05-13	3.54545454545455	11
release	Windows_NT	v52	tel-exp-2	2017-05-14	3.92307692307692	13
release	Windows_NT	v52	tel-exp-2	2017-05-15	4.71428571428571	21
release	Windows_NT	v52	tel-exp-2	2017-05-16	4.2	10
release	Windows_NT	v52	tel-exp-2	2017-05-17	2.69230769230769	13
release	Windows_NT	v52	tel-exp-2	2017-05-18	4.5	6
release	Windows_NT	v52	tel-exp-2	2017-05-19	4.33333333333333	12
release	Windows_NT	v52	tel-exp-2	2017-05-20	2.66666666666667	3
release	Windows_NT	v52	tel-exp-2	2017-05-21	3.2	5
release	Windows_NT	v52	tel-exp-2	2017-05-22	4.4	20
release	Windows_NT	v52	tel-exp-2	2017-05-23	4.1	20
release	Windows_NT	v52	whimsy1	2017-04-03	4.13333333333333	15
release	Windows_NT	v52	whimsy1	2017-04-04	4.26639344262295	244
release	Windows_NT	v52	whimsy1	2017-04-05	4.03174603174603	63
release	Windows_NT	v52	whimsy1	2017-04-06	4.04444444444444	45
release	Windows_NT	v52	whimsy1	2017-04-07	3.72413793103448	29
release	Windows_NT	v52	whimsy1	2017-04-08	4.14285714285714	35
release	Windows_NT	v52	whimsy1	2017-04-09	3.77777777777778	27
release	Windows_NT	v52	whimsy1	2017-04-10	4.02857142857143	35
release	Windows_NT	v52	whimsy1	2017-04-11	4.23529411764706	102
release	Windows_NT	v52	whimsy1	2017-04-12	4.31304347826087	115
release	Windows_NT	v52	whimsy1	2017-04-13	4.21052631578947	38
release	Windows_NT	v52	whimsy1	2017-04-14	4.41176470588235	34
release	Windows_NT	v52	whimsy1	2017-04-15	3.9	30
release	Windows_NT	v52	whimsy1	2017-04-16	4.375	24
release	Windows_NT	v52	whimsy1	2017-04-17	4.14285714285714	35
release	Windows_NT	v52	whimsy1	2017-04-18	4.29032258064516	31
release	Windows_NT	v52	whimsy1	2017-04-19	3.75	24
release	Windows_NT	v52	whimsy1	2017-04-20	3.85714285714286	14
release	Windows_NT	v52	whimsy1	2017-04-21	4.36363636363636	22
release	Windows_NT	v52	whimsy1	2017-04-22	4.25	16
release	Windows_NT	v52	whimsy1	2017-04-23	4.41176470588235	17
release	Windows_NT	v52	whimsy1	2017-04-24	4.23809523809524	21
release	Windows_NT	v52	whimsy1	2017-04-25	4.5	10
release	Windows_NT	v52	whimsy1	2017-04-26	3.76923076923077	13
release	Windows_NT	v52	whimsy1	2017-04-27	5	3
release	Windows_NT	v52	whimsy1	2017-04-28	3.28571428571429	7
release	Windows_NT	v52	whimsy1	2017-04-29	2.5	2
release	Windows_NT	v52	whimsy1	2017-04-30	4.33333333333333	6
release	Windows_NT	v52	whimsy1	2017-05-01	1	1
release	Windows_NT	v52	whimsy1	2017-05-02	5	2
release	Windows_NT	v52	whimsy1	2017-05-03	4.66666666666667	6
release	Windows_NT	v52	whimsy1	2017-05-04	4.25	4
release	Windows_NT	v52	whimsy1	2017-05-05	4	4
release	Windows_NT	v52	whimsy1	2017-05-06	3	2
release	Windows_NT	v52	whimsy1	2017-05-07	1	1
release	Windows_NT	v52	whimsy1	2017-05-08	4.66666666666667	6
release	Windows_NT	v52	whimsy1	2017-05-09	4.5	2
release	Windows_NT	v52	whimsy1	2017-05-10	5	6
release	Windows_NT	v52	whimsy1	2017-05-11	5	3
release	Windows_NT	v52	whimsy1	2017-05-12	4.5	2
release	Windows_NT	v52	whimsy1	2017-05-13	4.66666666666667	3
release	Windows_NT	v52	whimsy1	2017-05-14	3	4
release	Windows_NT	v52	whimsy1	2017-05-15	5	1
release	Windows_NT	v52	whimsy1	2017-05-16	4.83333333333333	6
release	Windows_NT	v52	whimsy1	2017-05-17	3.75	4
release	Windows_NT	v52	whimsy1	2017-05-18	3.33333333333333	3
release	Windows_NT	v52	whimsy1	2017-05-19	4	1
release	Windows_NT	v52	whimsy1	2017-05-20	5	2
release	Windows_NT	v52	whimsy1	2017-05-21	5	2
release	Windows_NT	v52	whimsy1	2017-05-22	4.6	5
release	Windows_NT	v52	whimsy2	2017-04-18	5	1
release	Windows_NT	v52	whimsy2	2017-04-19	4.29803921568627	255
release	Windows_NT	v52	whimsy2	2017-04-20	4.16143497757847	223
release	Windows_NT	v52	whimsy2	2017-04-21	4.06349206349206	63
release	Windows_NT	v52	whimsy2	2017-04-22	3.88372093023256	43
release	Windows_NT	v52	whimsy2	2017-04-23	4.37142857142857	35
release	Windows_NT	v52	whimsy2	2017-04-24	3.94594594594595	37
release	Windows_NT	v52	whimsy2	2017-04-25	3.94444444444444	18
release	Windows_NT	v52	whimsy2	2017-04-26	3.69230769230769	13
release	Windows_NT	v52	whimsy2	2017-04-27	4.28571428571429	7
release	Windows_NT	v52	whimsy2	2017-04-28	4.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-04-29	4.1	10
release	Windows_NT	v52	whimsy2	2017-04-30	4	7
release	Windows_NT	v52	whimsy2	2017-05-01	4.30769230769231	13
release	Windows_NT	v52	whimsy2	2017-05-02	5	4
release	Windows_NT	v52	whimsy2	2017-05-03	4.14285714285714	7
release	Windows_NT	v52	whimsy2	2017-05-04	3.8	5
release	Windows_NT	v52	whimsy2	2017-05-05	3.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-05-06	3.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-05-07	5	2
release	Windows_NT	v52	whimsy2	2017-05-08	4	5
release	Windows_NT	v52	whimsy2	2017-05-09	3	3
release	Windows_NT	v52	whimsy2	2017-05-10	3.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-05-11	3	3
release	Windows_NT	v52	whimsy2	2017-05-12	3.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-05-13	5	1
release	Windows_NT	v52	whimsy2	2017-05-14	5	1
release	Windows_NT	v52	whimsy2	2017-05-15	5	1
release	Windows_NT	v52	whimsy2	2017-05-16	3	4
release	Windows_NT	v52	whimsy2	2017-05-17	5	2
release	Windows_NT	v52	whimsy2	2017-05-19	4.66666666666667	3
release	Windows_NT	v52	whimsy2	2017-05-22	1	1
release	Windows_NT	v53	funnelcake-onboarding-101-en	2016-05-11	5	1
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-18	5	1
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-19	3.83333333333333	42
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-20	4.16774193548387	155
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-21	4.15044247787611	113
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-22	4.02678571428571	112
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-23	4.28155339805825	103
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-24	4.09032258064516	155
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-25	4.01190476190476	336
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-26	3.89005235602094	382
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-27	3.91794871794872	390
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-28	4.06473214285714	448
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-29	4.15536723163842	708
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-04-30	4.13700384122919	781
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-01	4.09159034138218	1201
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-02	4.14467668190725	3062
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-03	4.19097784981091	3702
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-04	4.171513060621	2029
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-05	4.13285457809695	1114
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-06	4.10873146622735	607
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-07	4.07230769230769	650
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-08	4.16521739130435	690
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-09	4.15562913907285	604
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-10	4.1151832460733	573
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-11	4.07259953161592	427
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-12	4.1125	400
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-13	3.96428571428571	336
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-14	4.00704225352113	284
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-15	4.12256267409471	359
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-16	4.12365591397849	372
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-17	3.95283018867925	318
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-18	4.18300653594771	306
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-19	4.02164502164502	231
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-20	3.8468085106383	235
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-21	3.91549295774648	213
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-22	3.95925925925926	270
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-23	3.87857142857143	140
release	Windows_NT	v53	funnelcake-onboarding-101-en	2017-05-24	3.5	2
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-19	3.82352941176471	51
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-20	4.02564102564103	117
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-21	3.80701754385965	114
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-22	4.05494505494505	91
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-23	4.38095238095238	84
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-24	4.08695652173913	138
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-25	3.99348534201954	307
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-26	4.02180685358255	321
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-27	4.08011869436202	337
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-28	4.01261829652997	317
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-29	4.06827309236948	498
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-04-30	4.12932604735883	549
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-01	4.02030456852792	788
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-02	4.07606263982103	1788
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-03	4.05733634311512	2215
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-04	4.11167945439045	1173
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-05	4.0622009569378	627
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-06	3.98232323232323	396
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-07	4.11029411764706	408
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-08	3.96172248803828	418
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-09	3.98425196850394	381
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-10	3.96646341463415	328
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-11	4.20205479452055	292
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-12	4.12449799196787	249
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-13	4.09205020920502	239
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-14	4.12682926829268	205
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-15	3.90946502057613	243
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-16	4.14814814814815	243
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-17	3.91489361702128	188
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-18	3.95	200
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-19	3.97191011235955	178
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-20	3.95890410958904	146
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-21	4.06382978723404	141
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-22	4.05917159763314	169
release	Windows_NT	v53	funnelcake-onboarding-102-en	2017-05-23	3.97979797979798	99
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-19	3.33333333333333	3
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-20	4.16	25
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-21	4.77777777777778	9
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-22	4.57894736842105	19
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-23	4.47619047619048	21
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-24	3.88888888888889	18
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-25	4.13793103448276	29
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-26	4.42857142857143	35
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-27	4.07692307692308	39
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-28	4.34090909090909	44
